tahun,bulan,kota_kabupaten,kecamatan,kelurahan,jenis_kelamin ,jumlah
2021,05,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Perempuan,15
2021,05,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Perempuan,16
2021,05,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Perempuan,8
2021,05,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Perempuan,17
2021,05,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Perempuan,17
2021,05,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Perempuan,36
2021,05,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Perempuan,24
2021,05,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perempuan,19
2021,05,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Perempuan,11
2021,05,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Perempuan,17
2021,05,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Perempuan,0
2021,05,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Perempuan,1
2021,05,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Perempuan,3
2021,05,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Perempuan,1
2021,05,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Perempuan,7
2021,05,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Perempuan,0
2021,05,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Perempuan,3
2021,05,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Perempuan,4
2021,05,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Perempuan,13
2021,05,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Perempuan,18
2021,05,JAKARTA SELATAN,PANCORAN,PANCORAN,Perempuan,9
2021,05,JAKARTA SELATAN,PANCORAN,KALIBATA,Perempuan,16
2021,05,JAKARTA SELATAN,PANCORAN,RAWAJATI,Perempuan,19
2021,05,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perempuan,6
2021,05,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Perempuan,9
2021,05,JAKARTA SELATAN,PANCORAN,CIKOKO,Perempuan,2
2021,05,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Perempuan,25
2021,05,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Perempuan,38
2021,05,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Perempuan,15
2021,05,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Perempuan,7
2021,05,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Perempuan,21
2021,05,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Perempuan,17
2021,05,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Perempuan,17
2021,05,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Perempuan,19
2021,05,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Perempuan,29
2021,05,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Perempuan,24
2021,05,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Perempuan,24
2021,05,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Perempuan,17
2021,05,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Perempuan,10
2021,05,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Perempuan,6
2021,05,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Perempuan,11
2021,05,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Perempuan,12
2021,05,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perempuan,8
2021,05,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Perempuan,18
2021,05,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Perempuan,21
2021,05,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Perempuan,9
2021,05,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Perempuan,8
2021,05,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Perempuan,7
2021,05,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Perempuan,18
2021,05,JAKARTA TIMUR,PULO GADUNG,JATI,Perempuan,6
2021,05,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Perempuan,8
2021,05,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Perempuan,10
2021,05,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Perempuan,7
2021,05,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Perempuan,11
2021,05,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Perempuan,16
2021,05,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Perempuan,22
2021,05,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Perempuan,11
2021,05,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Perempuan,21
2021,05,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Perempuan,14
2021,05,JAKARTA TIMUR,KRAMATJATI,TENGAH,Perempuan,26
2021,05,JAKARTA TIMUR,KRAMATJATI,DUKUH,Perempuan,11
2021,05,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Perempuan,16
2021,05,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Perempuan,14
2021,05,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Perempuan,30
2021,05,JAKARTA TIMUR,KRAMATJATI,CAWANG,Perempuan,17
2021,05,JAKARTA TIMUR,PASAR REBO,GEDONG,Perempuan,10
2021,05,JAKARTA TIMUR,PASAR REBO,BARU,Perempuan,26
2021,05,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Perempuan,18
2021,05,JAKARTA TIMUR,PASAR REBO,KALISARI,Perempuan,18
2021,05,JAKARTA TIMUR,PASAR REBO,PEKAYON,Perempuan,22
2021,05,JAKARTA TIMUR,CAKUNG,JATINEGARA,Perempuan,34
2021,05,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Perempuan,18
2021,05,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Perempuan,51
2021,05,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Perempuan,43
2021,05,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Perempuan,46
2021,05,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Perempuan,15
2021,05,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Perempuan,26
2021,05,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Perempuan,26
2021,05,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Perempuan,36
2021,05,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Perempuan,40
2021,05,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Perempuan,57
2021,05,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Perempuan,12
2021,05,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Perempuan,18
2021,05,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perempuan,18
2021,05,JAKARTA TIMUR,MAKASAR,MAKASAR,Perempuan,9
2021,05,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Perempuan,21
2021,05,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perempuan,37
2021,05,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perempuan,33
2021,05,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perempuan,14
2021,05,JAKARTA TIMUR,CIRACAS,CIRACAS,Perempuan,35
2021,05,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perempuan,28
2021,05,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perempuan,17
2021,05,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perempuan,21
2021,05,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perempuan,15
2021,05,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perempuan,22
2021,05,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perempuan,23
2021,05,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Perempuan,16
2021,05,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Perempuan,14
2021,05,JAKARTA TIMUR,CIPAYUNG,SETU,Perempuan,15
2021,05,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Perempuan,25
2021,05,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Perempuan,41
2021,05,JAKARTA TIMUR,CIPAYUNG,CEGER,Perempuan,5
